id,y_true,y_pred,Age,Gender,Occupation
PP15,0,0,24,m,student
PP15,1,0,24,m,student
PP15,1,0,24,m,student
PP15,1,0,24,m,student
PP15,0,0,24,m,student
PP15,1,0,24,m,student
PP15,1,0,24,m,student
PP15,0,0,24,m,student
PP15,1,0,24,m,student
PP15,0,0,24,m,student
PP15,0,0,24,m,student
PP15,1,0,24,m,student
PP15,0,0,24,m,student
PP15,0,0,24,m,student
PP15,0,0,24,m,student
PP15,1,0,24,m,student
PP15,0,0,24,m,student
PP15,0,0,24,m,student
PP15,0,0,24,m,student
PP15,1,0,24,m,student
PP15,1,0,24,m,student
PP15,0,0,24,m,student
PP15,1,0,24,m,student
PP15,1,0,24,m,student
PP15,1,0,24,m,student
PP15,0,0,24,m,student
PP15,1,0,24,m,student
PP15,1,0,24,m,student
PP15,1,0,24,m,student
PP15,0,0,24,m,student
PP15,0,0,24,m,student
PP15,1,0,24,m,student
PP15,1,0,24,m,student
PP15,1,0,24,m,student
PP15,1,0,24,m,student
PP15,1,0,24,m,student
PP15,0,0,24,m,student
PP15,1,1,24,m,student
PP15,0,0,24,m,student
PP15,1,0,24,m,student
PP15,0,0,24,m,student
PP15,0,0,24,m,student
PP15,0,0,24,m,student
PP15,1,0,24,m,student
PP15,1,0,24,m,student
PP15,1,0,24,m,student
PP15,0,0,24,m,student
PP15,0,0,24,m,student
PP15,0,0,24,m,student
PP15,0,0,24,m,student
PP15,0,0,24,m,student
PP15,0,0,24,m,student
PP1,1,0,27,m,student
PP10,0,0,25,m,Information Science
PP10,1,1,25,m,Information Science
PP1,1,0,27,m,student
PP1,1,0,27,m,student
PP1,1,0,27,m,student
PP10,0,1,25,m,Information Science
PP10,1,1,25,m,Information Science
PP1,0,0,27,m,student
PP1,0,0,27,m,student
PP1,1,0,27,m,student
PP10,0,0,25,m,Information Science
PP10,1,1,25,m,Information Science
PP10,0,0,25,m,Information Science
PP1,1,0,27,m,student
PP10,1,1,25,m,Information Science
PP10,1,1,25,m,Information Science
PP10,0,1,25,m,Information Science
PP1,1,0,27,m,student
PP10,0,1,25,m,Information Science
PP1,1,0,27,m,student
PP1,0,0,27,m,student
PP10,1,1,25,m,Information Science
PP1,0,0,27,m,student
PP10,0,0,25,m,Information Science
PP1,0,0,27,m,student
PP1,0,0,27,m,student
PP10,0,0,25,m,Information Science
PP1,1,0,27,m,student
PP1,1,0,27,m,student
PP1,0,0,27,m,student
PP10,1,1,25,m,Information Science
PP10,1,1,25,m,Information Science
PP10,0,0,25,m,Information Science
PP10,1,1,25,m,Information Science
PP1,0,0,27,m,student
PP10,0,1,25,m,Information Science
PP1,0,0,27,m,student
PP10,0,0,25,m,Information Science
PP10,1,1,25,m,Information Science
PP1,1,0,27,m,student
PP1,0,0,27,m,student
PP10,0,0,25,m,Information Science
PP10,1,1,25,m,Information Science
PP1,1,0,27,m,student
PP1,1,0,27,m,student
PP10,1,1,25,m,Information Science
PP1,0,0,27,m,student
PP10,0,0,25,m,Information Science
PP10,1,1,25,m,Information Science
PP1,0,0,27,m,student
PP1,1,0,27,m,student
PP10,0,0,25,m,Information Science
PP1,0,0,27,m,student
PP10,0,0,25,m,Information Science
PP10,1,1,25,m,Information Science
PP10,1,0,25,m,Information Science
PP1,0,0,27,m,student
PP10,0,0,25,m,Information Science
PP10,0,0,25,m,Information Science
PP1,0,0,27,m,student
PP10,0,1,25,m,Information Science
PP10,0,0,25,m,Information Science
PP10,0,1,25,m,Information Science
PP1,1,0,27,m,student
PP1,0,0,27,m,student
PP1,1,0,27,m,student
PP10,0,1,25,m,Information Science
PP1,1,0,27,m,student
PP10,1,1,25,m,Information Science
PP10,1,1,25,m,Information Science
PP10,0,0,25,m,Information Science
PP1,0,0,27,m,student
PP1,1,0,27,m,student
PP1,1,0,27,m,student
PP10,1,1,25,m,Information Science
PP1,0,0,27,m,student
PP1,1,0,27,m,student
PP10,1,1,25,m,Information Science
PP1,0,0,27,m,student
PP1,0,0,27,m,student
PP1,1,0,27,m,student
PP1,0,0,27,m,student
PP10,0,1,25,m,Information Science
PP1,0,0,27,m,student
PP10,1,1,25,m,Information Science
PP10,1,1,25,m,Information Science
PP1,0,0,27,m,student
PP1,1,0,27,m,student
PP1,1,0,27,m,student
PP1,0,0,27,m,student
PP1,0,0,27,m,student
PP10,1,0,25,m,Information Science
PP1,0,0,27,m,student
PP10,0,1,25,m,Information Science
PP10,1,1,25,m,Information Science
PP1,0,0,27,m,student
PP1,1,0,27,m,student
PP10,0,1,25,m,Information Science
PP10,1,1,25,m,Information Science
PP10,1,1,25,m,Information Science
PP1,1,0,27,m,student
PP10,1,1,25,m,Information Science
PP1,1,0,27,m,student
PP10,1,1,25,m,Information Science
PP1,0,0,27,m,student
PP1,0,0,27,m,student
PP10,0,0,25,m,Information Science
PP1,0,0,27,m,student
PP10,1,1,25,m,Information Science
PP10,0,1,25,m,Information Science
PP1,0,0,27,m,student
PP1,0,0,27,m,student
PP1,0,0,27,m,student
PP1,1,0,27,m,student
PP10,0,0,25,m,Information Science
PP1,1,0,27,m,student
PP1,1,0,27,m,student
PP1,1,0,27,m,student
PP1,0,0,27,m,student
PP1,1,1,27,m,student
PP1,1,0,27,m,student
PP1,0,0,27,m,student
PP1,1,0,27,m,student
PP10,1,1,25,m,Information Science
PP10,0,1,25,m,Information Science
PP10,1,1,25,m,Information Science
PP1,0,0,27,m,student
PP10,1,1,25,m,Information Science
PP1,1,0,27,m,student
PP1,0,0,27,m,student
PP1,1,0,27,m,student
PP1,0,0,27,m,student
PP10,0,0,25,m,Information Science
PP10,0,0,25,m,Information Science
PP1,0,0,27,m,student
PP1,0,0,27,m,student
PP1,1,0,27,m,student
PP10,1,1,25,m,Information Science
PP10,0,0,25,m,Information Science
PP10,1,1,25,m,Information Science
PP1,1,0,27,m,student
PP10,0,0,25,m,Information Science
PP1,1,0,27,m,student
PP10,1,1,25,m,Information Science
PP10,0,0,25,m,Information Science
PP10,1,1,25,m,Information Science
PP10,0,0,25,m,Information Science
PP10,1,1,25,m,Information Science
PP1,1,0,27,m,student
PP1,1,0,27,m,student
PP10,0,1,25,m,Information Science
PP10,1,1,25,m,Information Science
PP10,1,1,25,m,Information Science
PP10,0,1,25,m,Information Science
PP1,0,0,27,m,student
PP10,1,1,25,m,Information Science
PP10,0,0,25,m,Information Science
PP1,0,0,27,m,student
PP1,1,0,27,m,student
PP10,1,1,25,m,Information Science
PP10,1,1,25,m,Information Science
PP10,1,1,25,m,Information Science
PP10,0,0,25,m,Information Science
PP1,1,0,27,m,student
PP10,0,1,25,m,Information Science
PP10,0,0,25,m,Information Science
PP1,1,0,27,m,student
PP10,1,1,25,m,Information Science
PP1,1,0,27,m,student
PP1,0,0,27,m,student
PP1,1,0,27,m,student
PP1,0,0,27,m,student
PP1,0,0,27,m,student
PP10,1,1,25,m,Information Science
PP1,0,0,27,m,student
PP1,0,0,27,m,student
PP10,1,1,25,m,Information Science
PP10,0,0,25,m,Information Science
PP1,1,0,27,m,student
PP1,0,0,27,m,student
PP10,0,0,25,m,Information Science
PP1,1,0,27,m,student
PP10,0,0,25,m,Information Science
PP10,1,1,25,m,Information Science
PP1,1,0,27,m,student
PP10,0,1,25,m,Information Science
PP10,0,0,25,m,Information Science
PP1,0,0,27,m,student
PP1,0,0,27,m,student
PP10,1,1,25,m,Information Science
PP10,0,0,25,m,Information Science
PP1,0,0,27,m,student
PP10,1,0,25,m,Information Science
PP10,0,0,25,m,Information Science
PP1,1,0,27,m,student
PP1,1,0,27,m,student
PP1,1,0,27,m,student
PP1,1,0,27,m,student
PP1,1,0,27,m,student
PP10,0,0,25,m,Information Science
PP1,0,0,27,m,student
PP10,1,1,25,m,Information Science
PP10,0,1,25,m,Information Science
PP1,1,1,27,m,student
PP1,0,0,27,m,student
PP1,0,0,27,m,student
PP10,1,1,25,m,Information Science
PP1,0,0,27,m,student
PP10,0,0,25,m,Information Science
PP10,0,0,25,m,Information Science
PP10,1,1,25,m,Information Science
PP1,0,0,27,m,student
PP10,1,1,25,m,Information Science
PP1,1,0,27,m,student
PP1,0,0,27,m,student
PP10,1,1,25,m,Information Science
PP1,0,0,27,m,student
PP10,0,0,25,m,Information Science
PP10,1,1,25,m,Information Science
PP10,0,0,25,m,Information Science
PP10,1,1,25,m,Information Science
PP10,1,1,25,m,Information Science
PP10,1,1,25,m,Information Science
PP10,1,1,25,m,Information Science
PP10,0,0,25,m,Information Science
PP10,0,0,25,m,Information Science
PP1,1,0,27,m,student
PP1,0,0,27,m,student
PP1,1,0,27,m,student
PP1,1,0,27,m,student
PP1,1,0,27,m,student
PP10,0,1,25,m,Information Science
PP1,1,0,27,m,student
PP1,1,0,27,m,student
PP1,1,0,27,m,student
PP10,1,1,25,m,Information Science
PP10,1,1,25,m,Information Science
PP1,1,0,27,m,student
PP10,0,1,25,m,Information Science
PP10,0,0,25,m,Information Science
PP10,1,1,25,m,Information Science
PP10,1,1,25,m,Information Science
PP10,1,1,25,m,Information Science
PP1,1,0,27,m,student
PP1,1,0,27,m,student
PP1,1,0,27,m,student
PP10,1,0,25,m,Information Science
PP1,1,0,27,m,student
PP10,1,1,25,m,Information Science
PP10,1,1,25,m,Information Science
PP1,1,0,27,m,student
PP1,1,0,27,m,student
PP10,0,1,25,m,Information Science
PP10,1,1,25,m,Information Science
PP1,0,0,27,m,student
PP10,0,0,25,m,Information Science
PP9,0,1,28,m,PhD informatics
PP9,1,0,28,m,PhD informatics
PP9,1,1,28,m,PhD informatics
PP9,1,1,28,m,PhD informatics
PP9,0,0,28,m,PhD informatics
PP9,1,1,28,m,PhD informatics
PP9,0,0,28,m,PhD informatics
PP9,1,0,28,m,PhD informatics
PP9,0,1,28,m,PhD informatics
PP9,0,0,28,m,PhD informatics
PP9,1,1,28,m,PhD informatics
PP9,0,0,28,m,PhD informatics
PP9,1,1,28,m,PhD informatics
PP9,0,1,28,m,PhD informatics
PP9,0,0,28,m,PhD informatics
PP9,1,1,28,m,PhD informatics
PP9,0,0,28,m,PhD informatics
PP9,1,1,28,m,PhD informatics
PP9,1,1,28,m,PhD informatics
PP9,1,0,28,m,PhD informatics
PP9,1,0,28,m,PhD informatics
PP9,0,0,28,m,PhD informatics
PP9,1,1,28,m,PhD informatics
PP9,0,0,28,m,PhD informatics
PP9,1,1,28,m,PhD informatics
PP9,1,1,28,m,PhD informatics
PP9,1,0,28,m,PhD informatics
PP9,0,0,28,m,PhD informatics
PP9,1,0,28,m,PhD informatics
PP9,1,0,28,m,PhD informatics
PP9,1,1,28,m,PhD informatics
